Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan
0,0,0,1,0,1,0,1,0,-0.9779398424485164,0,0,0,0,0,0,1,0,-0.3089988998299558,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,-0.5762120618233326,-0.14626900388150071,0,0,0,1,0,0.9432263262083979,-0.9644741070196382,-1.4059427718393505,-0.1192563541550853,2017,7,15,5,0,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,1.1177588627134127,0,0,0,0,0,0,0,1,-1.4658865266674668,1.1303190904378202,0.6853631506001456,-1.6817776127416157,-0.3273191415419439,1.1012855674288369,0,0,0,0,1,-0.25900848946432353,0.17634554033443453,1.7191989480465557,2.2738619173235763,2016,9,24,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,0,1,1,0,-2.025789195029481,1,0,0,0,0,1,0,1,-1.0527123742254987,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.6323266550011677,0,0,1,1,1,-0.1953469244581036,0.38340963822984675,0.8850488855801248,-1.6235021247988157,2016,8,28,6,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,1,1,0,0,-0.9779398424485164,0,0,1,0,0,0,0,1,-0.4122924379404477,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,0.04514998391412029,-0.5315432097273403,0,0,1,0,1,-0.25208875413762033,-1.2254784024168321,-1.425416200927416,0.5644917234102467,2016,8,10,2,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,0,1,0.06990951013244814,0,0,0,0,0,0,1,1,-1.5072039419116636,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.6667185782892922,0.5692402355464871,0,0,0,0,1,-0.29236161373941244,0.1283066696227766,-1.6052590460348448,-1.6235021247988157,2017,5,27,5,1,0,0,0,0,1,0,0,0,0
0,1,0,0,1,1,0,1,0,0.06990951013244814,0,1,0,0,0,1,0,0,1.6948957395135902,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.3149290233799612,1.1379783489379645,0,1,1,0,1,-2.033090232541275,0.7442188288121839,0.5299451786801062,0.2909924923841139,2017,3,9,3,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,1,0,1,0.06990951013244814,0,0,0,1,1,1,0,1,2.0460937690892638,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.1269539507198914,-0.14626900388150071,1,1,0,0,1,2.188917079733252,0.48352512956163723,0.7975330042667008,-0.1192563541550853,2017,12,8,4,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,0,1,0.06990951013244814,0,0,0,0,1,1,0,0,0.3107623288329966,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.45785738644477014,-2.4212214574474107,0,0,1,0,0,1.3782008888490684,0.22914688529772492,3.2543924576833465,-1.5551273170422826,2017,8,4,4,0,1,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,0,0.06990951013244814,0,0,0,0,1,0,0,1,-0.49492726842884144,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.22288854561968294,-0.14626900388150071,0,0,1,1,0,-0.7204164410532814,0.4797979758001042,0.6797760330753398,-0.1192563541550853,2017,12,8,4,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0.06990951013244814,0,0,0,0,0,0,1,0,0.7859126041412602,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.8285860019687967,0.22065881120977507,0,0,0,1,0,1.2148951351373196,-1.2461848122064618,-0.9120049704997116,0.0516806652362477,2017,4,3,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1,1.1177588627134127,0,0,1,0,0,0,0,0,-0.7015143446498255,1.1303190904378202,0.6853631506001456,0.4212155869318536,-0.05231857227998997,0.3490835464917216,0,1,0,1,1,-0.14344890950728886,-1.2550885684158435,-0.20660863918025518,0.39355470401891374,2017,7,22,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,0,0,1,1,1.1177588627134127,0,0,1,0,1,1,1,0,-1.6311561876442542,1.1303190904378202,-0.7718264695993994,-0.630281012904881,-0.33428118127009465,-0.14626900388150071,1,0,0,0,0,0.16447931253390363,-0.3102550897195046,-0.15093754190496192,-0.1192563541550853,2016,8,28,6,1,0,0,0,0,1,0,0,0,0
0,0,1,1,1,0,1,1,0,-0.9779398424485164,0,0,0,0,1,0,1,0,0.7032777736528665,-0.9418672087739155,-0.7718264695993994,2.524208786605323,0.3671443213410917,-0.7150071172729782,0,1,1,0,1,1.2421588923247877,-0.2745365328327027,-0.5440717103181438,0.22261768462758072,2017,5,27,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,1,1,0.06990951013244814,0,0,0,0,0,0,0,1,0.16615137547830783,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.8285860019687967,-0.14626900388150071,0,1,1,0,0,-1.5118957677290392,0.016595588808110934,0.7180355937542451,-0.1192563541550853,2017,12,8,4,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,1,1,-0.9779398424485164,0,0,1,0,0,0,0,0,-0.680855637027727,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.21070497609541913,-1.081934932364254,0,1,0,1,1,0.20738167155981738,-1.0567211626321462,0.028676204036724943,2.6157359561062425,2016,7,30,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,1,1,-0.9779398424485164,0,0,0,1,0,0,1,1,-1.0527123742254987,-0.9418672087739155,-0.7718264695993994,-1.6817776127416157,-0.45959789637680787,-0.14626900388150071,0,1,1,0,1,-0.6480360095352208,0.08140665144990432,0.06235378140079123,-0.1192563541550853,2017,3,9,3,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,0,-0.9779398424485164,0,0,0,0,1,0,0,1,-1.4452278190453682,-0.9418672087739155,0.6853631506001456,0.4212155869318536,-0.8285860019687967,-0.14626900388150071,0,0,1,1,0,-0.5402265331441684,0.03937263957676223,1.704994799770555,-0.1192563541550853,2017,7,15,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,0,1,0,1.1177588627134127,0,0,0,0,0,0,1,1,0.10417525261201245,1.1303190904378202,2.142552770799691,1.4727121867685884,0.43502420869056135,1.1196319581834007,0,1,0,0,0,-0.696612551529214,1.1079269167653871,-1.0425914949726216,0.2909924923841139,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,1,1,0,1.1177588627134127,0,0,1,0,1,0,0,1,1.17842804896113,1.1303190904378202,-0.7718264695993994,-0.630281012904881,0.22790352677807704,-0.14626900388150071,0,1,1,0,1,-0.4606495768863443,1.897255257941838,-0.701004638851378,0.22261768462758072,2017,9,23,5,1,0,0,1,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,0.06990951013244814,0,0,0,0,1,0,0,1,0.4347145745655873,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.16893273772651474,-0.14626900388150071,0,1,0,0,1,-1.2457627470615196,0.4227518168297897,-0.8858876656051295,-0.1192563541550853,2016,10,15,5,0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,0,-0.9779398424485164,0,0,0,0,1,1,0,0,-0.3089988998299558,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.6684590882213298,-1.2764066743626301,0,0,0,1,0,0.9588649280469418,-0.9941878050682186,-1.4059427718393505,-0.1192563541550853,2017,5,27,5,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,1,2.165608215294377,0,0,0,1,0,0,1,1,-0.3709750226962508,2.166412240043688,5.056932011198781,0.4212155869318536,1.3209437640977422,4.8439492813598495,0,1,1,0,1,0.033973104271024894,1.1095834295484868,-0.403863020884072,-1.6918769325553489,2017,9,9,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,1,1,1,-0.9779398424485164,0,0,0,1,1,1,1,1,-0.3089988998299558,-0.9418672087739155,-0.7718264695993994,0.4212155869318536,0.26097321548679303,-0.14626900388150071,0,1,0,1,1,0.019164870671760113,-1.2958801957012194,-0.5468209003070472,-0.1192563541550853,2017,2,25,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,0,1,-0.9779398424485164,0,0,0,0,0,0,1,0,0.3107623288329966,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.1186277138733816,0,0,1,0,0,1.3698972064569657,0.3067959220083942,3.2543924576833465,-1.6918769325553489,2017,11,2,3,0,1,0,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,1,0.06990951013244814,1,0,0,0,0,0,0,0,0.6826190660307682,0.09422594083195236,0.6853631506001456,1.4727121867685884,-0.3064330223574917,-0.14626900388150071,0,1,1,0,1,1.360209576999463,-0.7171360420837527,0.3265051195012567,-1.5893147209205492,2017,4,29,5,0,1,0,0,0,1,0,0,0,0
0,0,1,0,1,0,1,1,0,0.06990951013244814,0,0,0,0,0,0,0,1,-1.4658865266674668,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.551844922774805,-0.14626900388150071,0,0,0,0,1,-0.1579803536934934,0.01587086446554158,1.7191989480465557,-0.1192563541550853,2016,11,27,6,1,0,0,0,0,1,0,0,0,0
0,0,1,0,1,1,0,0,1,-2.025789195029481,0,0,0,0,0,1,0,0,-1.6104974800221556,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.4672091382100936,0,0,0,1,1,-0.31533513502420074,-0.28188730830796527,-0.3440681386254237,-1.1448784705030832,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,1,1,1,0,0,1,1,1,0.06990951013244814,0,0,0,0,1,1,0,0,0.9924996803622443,1.1303190904378202,-0.7718264695993994,0.4212155869318536,0.7535375262534574,-0.14626900388150071,0,1,1,1,1,1.4605457392375933,0.9308871130649082,-1.3752434836299294,-0.1192563541550853,2017,7,15,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1,0,1,1,0.06990951013244814,0,0,1,0,1,1,1,0,-0.8048078827603176,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.1704666990208335,0.312390764982594,0,0,1,0,0,0.347160325160559,0.21361707795564994,-1.0251799583762338,1.4191768203669117,2017,5,13,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,0,0,0,0.06990951013244814,0,1,0,1,0,0,0,0,0.16615137547830783,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.2296440367101147,-0.054537050108681775,0,1,1,0,1,0.47337629752085625,-1.5755202599093154,-0.7394932986960251,0.22261768462758072,2017,9,9,5,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,0,1.1177588627134127,0,0,0,0,0,0,1,0,-0.577562098917235,1.1303190904378202,0.6853631506001456,-0.630281012904881,0.2627137254188307,-0.14626900388150071,0,0,0,1,0,0.5976547439896333,-0.8983171277422751,-0.27785847972600086,-0.1192563541550853,2017,3,18,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0.06990951013244814,0,1,1,0,1,1,0,0,-0.39163373031834936,0.09422594083195236,-0.7718264695993994,1.4727121867685884,-0.15848967813428866,-0.641621554254723,0,1,1,0,1,1.0252943871838627,-0.3682330371303495,0.8612225723429623,1.5901138397582448,2016,11,19,5,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,1,1,1,0,1.1177588627134127,0,0,0,0,1,0,0,1,-0.8874427132487112,1.1303190904378202,0.6853631506001456,1.4727121867685884,0.5498978642050484,-0.14626900388150071,0,1,1,0,1,-0.01626417420132992,0.3854802792085743,0.6612190006502421,-0.1192563541550853,2017,8,19,5,1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0,0,1,1,0.06990951013244814,0,0,0,1,1,1,1,1,1.7981892776240822,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.26117976412451194,0.5325474540373595,1,1,0,1,0,-0.5852048127681816,-3.4587682302666725,0.622043043308369,-1.5551273170422826,2017,7,22,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,0.06990951013244814,0,0,0,0,0,0,1,1,-0.49492726842884144,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.3012114925613787,0.312390764982594,0,1,1,0,1,-0.6739158196573877,0.617909729096268,0.6797760330753398,0.9063657621929128,2017,8,19,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,1,1,0,0,0,-0.9779398424485164,0,0,0,0,1,1,0,0,0.18681008310040617,-0.9418672087739155,0.6853631506001456,-0.630281012904881,-0.8285860019687967,-0.14626900388150071,0,1,1,1,1,0.795559174335193,0.637063158151484,-1.0435078916355895,-1.5551273170422826,2016,6,8,2,0,0,1,1,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,2.165608215294377,0,0,0,1,0,1,0,1,0.5173494050539807,2.166412240043688,2.142552770799691,0.4212155869318536,0.18961230827324801,3.3762380209947467,0,1,0,0,0,-0.7696849565798761,1.1029573784157936,-1.0425914949726216,-1.1448784705030832,2016,9,17,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,2.165608215294377,0,0,0,0,0,0,1,1,-0.49492726842884144,2.166412240043688,2.142552770799691,0.4212155869318536,0.5203091953604079,-0.14626900388150071,0,1,1,0,1,-0.6984116827141549,0.8477508777600372,0.6797760330753398,-0.1192563541550853,2017,9,9,5,1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0,1,1,1,0.06990951013244814,0,0,0,0,1,1,0,0,1.1577693413390318,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.3549607518168279,-0.14626900388150071,0,1,1,0,1,1.7643221200827837,0.2914731787642802,0.11687938284737474,0.5644917234102467,2017,9,16,5,1,0,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,0,1,0.06990951013244814,1,1,0,1,1,0,0,1,2.2939982605544444,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.20353638772954946,-0.14626900388150071,1,0,1,1,1,-2.0668585409359053,1.5569454130514635,-0.007521464150502767,-0.1192563541550853,2017,7,15,5,1,0,0,0,0,0,0,1,0,0
0,0,1,1,0,0,0,1,0,3.213457567875342,0,0,0,0,0,0,1,1,0.3107623288329966,3.2025053896495557,2.142552770799691,2.524208786605323,0.3027454538556974,-0.14626900388150071,0,1,0,1,0,-0.25347270120292165,1.1081339808633481,-0.4554103331760102,-1.0423162588682835,2016,7,26,1,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,1,0,-0.9779398424485164,0,0,0,1,0,0,1,1,-1.321275573312778,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.14626900388150071,0,0,1,1,0,-0.41401056078396953,0.05417772257626787,1.704994799770555,-0.1192563541550853,2016,7,26,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,1,1,1,0,-2.025789195029481,0,0,0,1,0,0,1,1,-0.39163373031834936,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-1.4617052209837245,0,1,0,0,1,-0.8305786274553951,0.30948775528159334,-0.11955095619831511,0.22261768462758072,2017,3,6,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,-0.9779398424485164,0,0,0,0,1,0,1,0,0.04219912974571743,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.4683004460369963,-0.14626900388150071,0,1,1,0,1,1.1041793699090854,-0.5608026481729034,0.009202774948659403,-0.29019337354641833,2016,7,11,0,0,0,1,0,0,1,0,0,0,0
0,0,0,1,0,1,1,1,1,0.06990951013244814,0,0,0,0,0,0,1,0,-0.680855637027727,0.09422594083195236,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.7883926802912333,0,1,0,1,1,0.18247062438350892,-0.9852840488582483,0.028676204036724943,-0.6320674123290844,2016,8,10,2,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,0.06990951013244814,0,0,0,0,0,1,0,0,0.8478887270075556,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.2159265058915322,2.0002587144024626,0,0,1,0,1,-0.8568736216971032,-1.7690216593921053,-0.491149803031754,-1.6576895286770823,2016,3,9,2,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,1,0.06990951013244814,0,0,0,0,0,0,1,0,-1.279958158068581,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.6232058299883501,-0.549889600481904,0,0,0,0,1,0.3347048015723556,-0.15702765727689366,-0.2751092897370975,2.102924897932244,2016,8,28,6,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,1,1,1,0,0.06990951013244814,0,0,0,0,0,0,1,0,-0.12307053123107002,0.09422594083195236,0.6853631506001456,-0.630281012904881,-0.29076843296915256,-0.14626900388150071,0,0,0,1,0,0.6073423734470373,-1.0442973167583098,-1.3521044678899927,-1.3841902976509495,2017,11,2,3,0,0,1,0,0,0,0,0,0,1
0,0,0,0,1,0,1,0,1,1.1177588627134127,0,0,0,0,0,0,1,1,-0.928760128492908,1.1303190904378202,0.6853631506001456,-0.630281012904881,-0.21244548602745683,1.2113639119562196,0,1,1,0,1,0.4647958257155948,-0.45105867628827895,1.0247993766827128,1.9319878785409108,2016,8,28,6,1,0,0,0,0,1,0,0,0,0
0,0,0,1,1,1,1,1,1,1.1177588627134127,0,0,0,0,1,0,0,1,-0.45360985318464453,1.1303190904378202,0.6853631506001456,1.4727121867685884,0.20875791752566253,-0.14626900388150071,0,0,1,1,1,0.12572879470399215,0.6412044401092333,-1.093680608933076,1.2482398009755786,2016,10,15,5,1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0,1,0,0,0.06990951013244814,0,0,0,0,1,1,0,0,1.7155544471356887,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.07842622126055522,5.467726567015018,1,0,1,1,0,1.2065914527452168,-2.5400248279051842,-0.7337658195524764,-1.418377701529216,2017,6,17,5,1,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,1,1.1177588627134127,0,0,0,0,0,0,1,1,-1.2592994504464827,1.1303190904378202,2.142552770799691,-0.630281012904881,-0.39693953882345123,0.7343577523375612,0,1,1,0,1,0.3430084839645568,-0.11033470320109966,-0.2751092897370975,2.6157359561062425,2017,8,26,5,1,0,0,0,0,1,0,0,0,0
0,0,1,1,0,0,1,0,1,-0.9779398424485164,1,0,1,0,1,1,0,1,-1.0527123742254987,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.9168174155731799,0,0,1,1,0,-0.46383265513668476,0.3668445103979666,-0.05219580147018253,0.22261768462758072,2017,2,25,5,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,1.1177588627134127,0,0,0,0,0,0,1,1,0.3520797440771936,1.1303190904378202,2.142552770799691,0.4212155869318536,0.14087803017619288,1.8351411976113885,0,1,1,0,1,-1.5624098356144545,0.293543819743302,-0.1488756494132844,0.9063657621929128,2017,9,16,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,0,0.06990951013244814,0,0,0,0,1,0,0,1,-1.2179820352022859,0.09422594083195236,0.6853631506001456,0.4212155869318536,-0.8285860019687967,5.816307991351731,0,0,0,1,1,-0.46936844339808664,-0.6156746341152155,0.27564510470654435,-0.1192563541550853,2016,5,22,6,0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,-2.025789195029481,0,0,0,1,0,1,0,1,0.3107623288329966,-1.9779603583797833,-0.7718264695993994,-0.630281012904881,-0.7067503067261589,-1.081934932364254,0,1,1,0,0,-1.540543471981907,0.04589515866047492,0.7180355937542451,-0.4611303929377513,2016,11,27,6,0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,1,0,1,1,2.165608215294377,0,0,0,0,0,1,0,0,0.6206429431644728,2.166412240043688,2.142552770799691,4.627201986278792,0.39847350011777,3.3028524579764915,0,0,1,0,1,-0.7738367977758784,-1.5754167278597464,-1.5104119914176786,-1.3158154898944163,2016,9,17,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,1,0,1,1.1177588627134127,0,0,1,0,1,1,0,0,-0.1643879464752667,1.1303190904378202,2.142552770799691,0.4212155869318536,0.5847080628458021,-0.14626900388150071,0,1,0,0,1,-1.0838409404151703,0.38030367676131405,-1.1605775653297248,-0.1192563541550853,2016,3,12,5,0,1,0,0,0,0,0,0,1,0
0,1,1,0,1,1,1,1,0,-0.9779398424485164,0,0,0,1,1,0,0,1,2.128728599577657,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.6058007306679732,-1.1186277138733816,1,0,0,0,1,-2.427099962047454,0.696387022198487,-0.29389542132793717,-0.1876311619116185,2017,8,7,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,0.06990951013244814,0,1,1,0,1,1,0,0,0.04219912974571743,0.09422594083195236,-0.7718264695993994,2.524208786605323,0.14087803017619288,-0.4031184744453938,0,1,1,0,1,1.2799406472089392,-0.5473434818101444,0.009202774948659403,0.39355470401891374,2016,4,23,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,1,0,1,1.1177588627134127,0,0,0,0,0,0,1,1,-0.928760128492908,1.1303190904378202,0.6853631506001456,2.524208786605323,0.3027454538556974,0.7426136281771146,0,1,1,0,1,0.7000668268257647,-0.25124182181944305,1.0247993766827128,0.5644917234102467,2017,5,13,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,1,1,0.06990951013244814,0,0,0,0,1,1,0,0,0.16615137547830783,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.2681418038526627,-0.14626900388150071,0,0,0,1,0,0.5464487025715183,-1.4315071798227335,-0.67420003645957,-0.1192563541550853,2016,9,17,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,1,0,2.165608215294377,0,0,1,0,1,1,0,1,0.3107623288329966,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.34973922202071484,-0.14626900388150071,0,1,0,1,0,-0.3254379486013428,1.1288403906526834,-0.4554103331760102,0.6328665311667799,2016,4,16,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,0.06990951013244814,0,0,0,1,0,0,1,1,0.04219912974571743,0.09422594083195236,-0.7718264695993994,0.4212155869318536,-0.26988231378470035,-0.7150071172729782,0,1,1,0,1,1.1609211995885038,-0.5535554047466212,0.009202774948659403,0.5644917234102467,2017,5,13,5,1,0,0,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0.06990951013244814,0,0,0,0,0,1,0,0,0.8685474346296539,0.09422594083195236,-0.7718264695993994,-0.630281012904881,0.2122389373897379,-0.14626900388150071,0,1,0,0,1,-1.4505869127338809,0.8565511019204385,0.8073842683936046,-0.1192563541550853,2016,5,28,5,1,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,0,2.165608215294377,0,0,0,0,1,0,0,1,-0.8874427132487112,2.166412240043688,3.599742390999236,0.4212155869318536,0.5098661357681817,2.7891535168487054,0,0,1,1,1,-0.04629582551949904,0.42823901542399145,0.6612190006502421,0.9063657621929128,2017,6,17,5,1,0,0,0,0,0,0,0,1,0
0,0,1,1,0,0,1,0,1,-0.9779398424485164,0,0,0,0,0,0,1,1,-1.0527123742254987,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.8285860019687967,-0.9351638063277437,0,0,1,1,0,-0.47490423165948853,0.23328816725576854,-0.05219580147018253,0.5644917234102467,2016,5,28,5,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1,0,0,0,1,-0.9779398424485164,1,0,0,0,0,0,1,0,0.04219912974571743,-0.9418672087739155,-0.7718264695993994,-0.630281012904881,-0.6371299094446515,-0.7700462895366695,0,1,1,0,1,1.1055633169743866,-0.7026415552311887,0.009202774948659403,-1.5893147209205492,2016,9,17,5,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0,1,0,0,0,1.1177588627134127,0,0,0,0,0,0,1,0,0.5793255279202761,1.1303190904378202,2.142552770799691,0.4212155869318536,0.09040324214710006,1.082939176674273,0,0,0,1,0,1.3062356414506473,-1.0059904586478778,-1.6164849051562002,0.017493261357981103,2016,12,11,6,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,1,1,1,1,0.06990951013244814,0,0,0,1,0,0,1,1,0.5999842355423745,0.09422594083195236,-0.7718264695993994,1.4727121867685884,-0.07146418153240448,-0.14626900388150071,1,0,0,1,0,0.28211481308893943,-1.634429995760102,-0.8453371132688049,-0.1192563541550853,2016,10,15,5,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1,0.06990951013244814,0,0,0,0,1,1,0,0,0.7859126041412602,0.09422594083195236,-0.7718264695993994,0.4212155869318536,0.38280891072943085,0.2756979834734664,1,0,0,1,0,0.3388566427684562,-2.0402756276348395,-0.1562068227170267,0.22261768462758072,2016,4,16,5,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,1.1177588627134127,0,0,0,0,0,0,1,0,0.16615137547830783,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.16176414936064507,1.6883700715748782,0,0,0,1,0,0.5907350086628318,-1.3497168611540207,-0.67420003645957,-1.418377701529216,2016,4,6,2,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1,2.165608215294377,0,0,0,1,0,0,1,1,-0.5569033912951367,-0.9418672087739155,2.142552770799691,2.524208786605323,-0.05231857227998997,2.03695149591159,0,1,0,1,1,-0.09016694749117285,-1.3114100030432945,-0.20660863918025518,0.5644917234102467,2016,5,22,6,1,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,0,2.165608215294377,0,0,0,1,0,0,1,1,-0.49492726842884144,2.166412240043688,2.142552770799691,0.4212155869318536,0.20701740759362483,-0.14626900388150071,0,0,1,1,1,-0.6873401061913511,0.7878058214197395,0.6797760330753398,-0.1192563541550853,2017,6,24,5,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,1.1177588627134127,0,0,0,0,0,0,1,1,0.10417525261201245,1.1303190904378202,0.6853631506001456,3.5757053864420576,0.4385052285546367,-0.14626900388150071,0,1,0,1,0,-0.08214005451213029,1.1128964551149805,-1.2293073150523088,-0.1192563541550853,2017,1,7,5,1,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0.06990951013244814,0,0,1,0,1,1,1,1,-0.6188795141614318,0.09422594083195236,0.6853631506001456,0.4212155869318536,0.45416981794297584,0.660972189319306,0,1,1,0,1,0.789054623128031,-0.4632754580641545,0.8612225723429623,1.2482398009755786,2017,3,6,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,0,0,0,1,1,2.165608215294377,0,1,1,0,0,1,1,0,0.3107623288329966,2.166412240043688,2.142552770799691,0.4212155869318536,0.020782844865592728,-0.14626900388150071,0,0,1,1,0,-0.9025438748538163,0.5676966853566077,0.31069727706506234,-0.1192563541550853,2016,5,14,5,1,0,0,0,0,0,0,0,1,0
