Suburb_0,Suburb_1,Suburb_2,Suburb_3,Suburb_4,Suburb_5,Suburb_6,Suburb_7,Suburb_8,Rooms,SellerG_0,SellerG_1,SellerG_2,SellerG_3,SellerG_4,SellerG_5,SellerG_6,SellerG_7,SellerG_8,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea_0,CouncilArea_1,CouncilArea_2,CouncilArea_3,CouncilArea_4,CouncilArea_5,Lattitude,Longtitude,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold,Type_h,Type_t,Type_u,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria
0,0,0,1,1,0,0,0,0,3,0,0,0,1,1,0,1,0,1,9.2,3.0,2.0,2.0,669.0,126.0,0,0,0,1,1,1,-37.8596,145.0871,10412.0,48.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,1,1,3,0,0,1,0,0,0,1,0,0,13.0,3.0,1.0,2.0,627.0,126.0,0,0,1,0,0,1,-37.9321,145.0472,6795.0,48.0,2016,8,10,2,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,1,2,0,0,0,0,1,0,0,1,1,4.6,2.0,1.0,1.0,0.0,102.0,0,0,0,1,1,0,-37.85931,145.00616000000005,7717.0,98.0,2017,6,24,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,1,0,5.8,2.0,1.0,1.0,0.0,126.0,0,0,0,1,0,0,-37.7762,145.0213,2970.0,48.0,2016,10,15,5,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,0,0,2,0,1,0,0,1,1,0,1,0,2.3,2.0,1.0,1.0,1588.0,71.0,0,1,0,0,0,0,-37.7988,144.9478,6821.0,48.0,2016,12,11,6,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,0,1,0,0,1,4,0,0,0,1,0,1,1,0,0,14.6,4.0,2.0,2.0,807.0,126.0,0,1,0,0,0,1,-37.9431,145.0407,2555.0,48.0,2016,5,14,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,1,2,0,0,0,0,1,0,1,1,0,2.8,2.0,1.0,0.0,0.0,60.0,0,1,0,0,0,0,-37.8084,144.9602,17496.0,12.0,2017,5,13,5,0,0,1,0,0,1,0,0,0,0,0
0,1,1,1,1,0,0,0,1,3,0,0,0,1,0,1,0,1,1,18.8,3.0,1.0,2.0,656.0,107.0,0,0,1,1,0,1,-37.93271,145.17792,7113.0,46.0,2017,9,23,5,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,1,11.0,3.0,2.0,3.0,724.0,168.0,0,0,0,1,1,1,-37.8619,145.0879,3052.0,78.0,2017,2,25,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1,1,1,1,0,2,0,0,0,0,1,0,0,1,1,11.8,2.0,1.0,1.0,210.0,90.0,0,0,1,0,0,1,-37.9001,145.0428,3578.0,22.0,2016,12,11,6,1,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,1,1,0,1,2,0,0,0,1,0,1,0,1,1,25.5,2.0,1.0,1.0,115.0,126.0,0,0,1,1,0,1,-37.61379,145.03296,2940.0,48.0,2017,9,23,5,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,0,1,5,0,0,0,0,1,0,0,1,1,5.5,5.0,3.0,2.0,344.0,230.0,0,0,0,1,0,0,-37.7677,145.0085,11364.0,79.0,2016,5,28,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,0,1,3,0,0,0,1,1,0,0,0,0,5.2,3.0,2.0,1.0,110.0,118.0,0,0,1,1,0,1,-37.7776,144.9691,11918.0,18.0,2016,6,27,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,1,1,4,0,0,1,0,0,1,0,1,1,10.5,4.0,3.0,2.0,560.0,126.0,0,0,1,1,0,1,-37.92314,144.99777,10579.0,48.0,2017,8,19,5,1,0,0,0,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,24.7,3.0,1.0,1.0,610.0,120.0,0,1,1,0,0,0,-37.96322,145.20586,8322.0,48.0,2017,1,7,5,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,1,0,0,19.9,5.0,3.0,2.0,651.0,126.0,0,1,0,1,0,1,-37.79682,145.21731,3619.0,48.0,2017,7,29,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,1,0,4,0,0,1,1,1,1,0,0,0,9.7,4.0,1.0,1.0,390.0,126.0,0,0,0,0,1,0,-37.7413,144.9163,3284.0,48.0,2016,6,27,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,8.8,3.0,2.0,2.0,185.0,115.0,0,0,0,1,0,0,-37.7287,144.9869,14577.0,13.0,2016,6,18,5,0,1,0,0,0,1,0,0,0,0,0
0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,1,0,0,13.0,3.0,1.0,2.0,706.0,126.0,0,0,1,1,0,1,-37.7053,144.9372,8870.0,48.0,2017,3,18,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,5.0,1.0,1.0,1.0,0.0,64.0,0,0,0,0,1,1,-37.86305,144.9911,13240.0,88.0,2017,5,27,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3.3,1.0,1.0,1.0,0.0,47.0,0,0,0,1,1,0,-37.8437,144.9904,14887.0,48.0,2016,5,14,5,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,9.2,2.0,1.0,2.0,318.0,126.0,0,0,1,0,1,1,-37.7898,144.8817,3873.0,48.0,2016,11,27,6,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,0,0,3,0,0,0,0,0,0,0,1,0,12.8,3.0,1.0,2.0,662.0,126.0,0,0,0,0,1,0,-37.738,144.869,5629.0,48.0,2017,4,3,0,1,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,0,1,1,3,0,0,0,1,0,1,0,1,1,18.4,3.0,2.0,2.0,580.0,200.0,0,1,1,1,1,0,-37.87447,144.66771,13830.0,28.0,2017,7,29,5,1,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,0,0,1,4,0,0,0,0,0,1,1,0,0,20.4,4.0,2.0,2.0,1057.0,195.0,0,0,1,1,0,1,-37.65467,144.9035,4864.0,23.0,2017,3,9,3,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,2.5,2.0,1.0,1.0,115.0,126.0,0,0,0,0,0,1,-37.8285,144.9888,1123.0,48.0,2016,4,6,2,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,1,4.5,2.0,1.0,1.0,0.0,126.0,0,0,1,1,0,1,-37.7603,144.9795,5533.0,48.0,2016,5,28,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,3.6,2.0,1.0,0.0,153.0,126.0,0,0,0,0,0,1,-37.78327,144.9791,6244.0,48.0,2017,6,24,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,0,0,1,0,1,4,0,0,0,0,0,1,1,0,0,13.9,4.0,2.0,2.0,780.0,126.0,0,0,1,1,1,0,-37.7955,145.139,9028.0,48.0,2016,10,12,2,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,0,1,3,0,0,0,1,1,1,0,1,1,11.2,3.0,2.0,1.0,230.0,126.0,0,0,0,1,0,0,-37.7077,145.0211,21650.0,9.0,2017,11,3,4,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,0,1,2,0,0,0,1,1,0,0,0,1,11.2,2.0,1.0,1.0,159.0,126.0,0,0,0,1,0,0,-37.6998,145.0248,21650.0,28.0,2016,8,10,2,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,1,0,0,1,4,0,0,0,1,0,1,1,0,1,7.8,4.0,2.0,4.0,661.0,126.0,0,0,0,1,1,1,-37.8382,145.0904,8920.0,48.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,1,1,1,0,6.9,4.0,1.0,2.0,453.0,145.0,0,0,0,0,1,0,-37.7698,144.9336,6232.0,98.0,2016,10,12,2,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,5,0,0,0,0,0,0,1,1,1,11.2,4.0,3.0,4.0,1572.0,305.0,0,0,1,1,0,0,-37.9233,144.9944,10579.0,128.0,2016,6,18,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,9.2,3.0,1.0,3.0,650.0,136.0,0,0,0,1,1,1,-37.8571,145.0766,10412.0,88.0,2016,12,11,6,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,0,0,1,0,13.6,4.0,2.0,2.0,453.0,213.0,0,0,1,1,0,1,-37.7016,144.8974,1071.0,11.0,2016,6,27,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,1,1,5.8,2.0,1.0,1.0,1658.0,68.0,0,0,0,1,0,0,-37.7781,145.0157,2970.0,48.0,2017,3,18,5,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,1,1,1,1,1,3,0,0,1,0,1,0,0,1,0,12.6,3.0,1.0,0.0,426.0,126.0,0,1,0,0,1,0,-37.793,144.8283,3755.0,48.0,2017,2,25,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,7.2,3.0,1.0,2.0,1405.0,117.0,0,0,1,0,0,1,-37.88065,145.01112,4898.0,53.0,2017,7,22,5,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,6.4,2.0,1.0,1.0,126.0,126.0,0,0,1,0,1,1,-37.78775,144.87446,3873.0,48.0,2017,1,7,5,0,1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,1,1,0,3,0,0,1,0,1,1,0,0,0,18.0,3.0,1.0,2.0,1027.0,126.0,0,1,1,0,0,1,-37.71328,145.14098,6990.0,48.0,2017,12,8,4,1,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1,1,1,1,0,3,0,0,0,1,0,1,0,0,1,11.8,3.0,2.0,2.0,650.0,150.0,0,0,1,0,0,1,-37.8986,145.0359,3578.0,68.0,2016,3,12,5,1,0,0,0,0,0,0,0,1,0,0
0,1,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,14.7,2.0,1.0,1.0,190.0,113.0,0,1,1,1,1,0,-37.90423,144.67008,16166.0,38.0,2017,7,15,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,1,1,1,4,0,0,0,0,1,0,0,1,1,13.0,4.0,3.0,2.0,557.0,353.0,0,0,1,0,0,1,-37.9132,145.0251,6795.0,10.0,2016,10,12,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,1,0,1,0,10.7,4.0,3.0,2.0,312.0,118.0,0,0,1,1,0,0,-37.9295,145.0144,6938.0,68.0,2017,4,29,5,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,1,0,0,13.1,2.0,1.0,1.0,156.0,126.0,0,0,1,0,1,0,-37.8281,145.1305,4605.0,38.0,2017,4,22,5,0,0,1,1,0,0,0,0,0,0,0
0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,12.2,2.0,1.0,2.0,695.0,114.0,0,0,1,0,0,0,-37.8694,145.0944,2894.0,68.0,2016,4,6,2,1,0,0,0,0,0,0,0,1,0,0
0,1,0,1,0,0,1,0,0,3,0,0,0,1,0,1,1,0,1,16.1,3.0,1.0,2.0,720.0,116.0,0,0,1,1,1,0,-37.80349,145.19666,4790.0,58.0,2017,7,15,5,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,1,0,0,1,2.4,3.0,3.0,3.0,81.0,81.0,0,0,0,0,0,1,-37.82622,144.99879,14949.0,18.0,2017,6,17,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,1,0,1,1,3,0,1,0,1,0,0,0,1,1,1.2,3.0,2.0,1.0,0.0,112.0,0,1,0,0,0,0,-37.8273,144.9685,8400.0,48.0,2016,7,30,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,4,0,0,0,0,1,1,1,0,0,11.7,4.0,2.0,1.0,863.0,165.0,0,0,1,0,1,0,-37.8539,145.1127,5678.0,78.0,2017,4,29,5,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,1,13.9,3.0,1.0,2.0,578.0,163.0,0,0,1,0,0,1,-37.9186,145.0709,10969.0,63.0,2016,8,10,2,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,1,1,1,2,0,1,0,0,0,0,1,1,0,10.5,2.0,1.0,3.0,428.0,126.0,0,0,1,1,1,1,-37.7355,145.0573,2947.0,48.0,2016,11,27,6,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,8.7,3.0,1.0,4.0,578.0,176.0,0,0,1,0,1,1,-37.7837,144.8887,4918.0,12.0,2016,7,30,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,3.6,2.0,1.0,1.0,184.0,79.0,0,0,0,0,0,1,-37.78493,144.98879,6244.0,118.0,2017,1,7,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,0,1,0,1,2,0,0,0,1,0,1,0,1,1,11.2,2.0,1.0,1.0,143.0,85.0,0,0,0,1,0,0,-37.6955,145.0097,21650.0,9.0,2017,5,13,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,1,12.2,4.0,2.0,1.0,724.0,126.0,0,0,1,0,0,0,-37.8651,145.1109,2894.0,48.0,2016,8,10,2,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1,1,0,1,3,0,0,0,1,0,0,0,0,0,6.3,3.0,2.0,2.0,182.0,126.0,0,0,1,0,1,1,-37.81249,144.89531000000005,6543.0,48.0,2017,12,8,4,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0,1,1,0,5.2,3.0,1.0,2.0,613.0,112.0,0,0,1,1,0,1,-37.76883,144.94592,7082.0,68.0,2017,6,24,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0,1,1,1,0,3,0,0,0,0,0,1,1,0,0,9.1,3.0,3.0,1.0,593.0,205.0,0,0,0,0,1,0,-37.7584,144.8968,1543.0,2.0,2017,2,25,5,0,1,0,0,0,0,0,0,0,1,0
0,1,1,0,1,0,0,0,1,4,0,0,1,0,1,0,0,0,1,18.0,4.0,2.0,2.0,724.0,193.0,0,1,0,1,1,1,-37.71071,144.74962,4242.0,16.0,2017,1,7,5,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,1,3.5,2.0,2.0,2.0,4604.0,126.0,0,0,1,1,0,1,-37.84079000000001,144.94002,8648.0,48.0,2017,3,9,3,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,1,1,1,0,5,0,0,0,0,0,1,0,0,1,5.4,5.0,2.0,2.0,696.0,126.0,0,0,0,1,1,1,-37.80347,145.0489,10331.0,48.0,2017,12,8,4,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,0,0,1,4,0,0,0,1,0,1,1,0,1,16.7,4.0,2.0,2.0,875.0,126.0,0,0,1,1,0,1,-37.92048,145.18258,7392.0,48.0,2017,8,19,5,1,0,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,1.6,2.0,1.0,0.0,231.0,126.0,0,0,0,0,0,1,-37.7969,144.9905,4553.0,48.0,2017,4,3,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,2.7,2.0,2.0,2.0,0.0,126.0,0,0,0,1,1,0,-37.83613,144.99661,14887.0,18.0,2017,1,7,5,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,1,0,1,1,3,0,0,1,0,1,0,0,0,1,17.4,3.0,1.0,2.0,570.0,112.0,0,1,0,0,1,1,-37.64769,144.91359,4704.0,26.0,2017,8,7,0,1,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,1,0,0,4,0,1,1,0,0,1,1,0,0,20.5,4.0,2.0,2.0,617.0,126.0,0,1,1,0,1,0,-37.65621,145.0939,7969.0,48.0,2017,7,29,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,1,0,1,1,7.9,2.0,1.0,1.0,94.0,126.0,0,0,1,1,1,1,-37.7679,145.0452,5549.0,48.0,2016,10,12,2,0,0,1,1,0,0,0,0,0,0,0
0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,1.2,2.0,2.0,1.0,0.0,99.0,0,1,0,0,0,0,-37.828,144.9683,8400.0,23.0,2016,7,11,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,6.9,2.0,1.0,2.0,230.0,126.0,0,0,0,0,1,0,-37.7595,144.9317,6232.0,29.0,2016,9,17,5,0,0,1,0,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,0,3,0,0,1,1,0,1,0,0,1,24.7,3.0,1.0,1.0,375.0,126.0,0,1,1,0,0,0,-37.9674,145.20552,8322.0,48.0,2017,8,7,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,2.3,1.0,1.0,1.0,0.0,45.0,0,1,0,0,0,0,-37.7955,144.9492,6821.0,43.0,2016,11,27,6,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,1,1,1,1,1,3,0,0,1,0,1,1,0,1,1,9.3,3.0,2.0,2.0,265.0,126.0,0,0,1,0,0,1,-37.8924,145.0154,5051.0,48.0,2017,5,13,5,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,1,1,4,0,0,0,0,1,0,1,0,1,11.2,3.0,2.0,1.0,550.0,197.0,0,0,1,1,0,0,-37.8954,145.0017,10579.0,108.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,8.7,4.0,2.0,1.0,516.0,126.0,0,0,1,0,1,1,-37.7839,144.8853,4918.0,48.0,2016,7,5,1,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1,1,0,0,1,4,0,0,0,0,0,1,0,0,1,2.1,5.0,3.0,0.0,190.0,232.0,0,0,0,0,1,1,-37.8377,144.9653,5943.0,162.0,2016,7,5,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,1,0,1,0,4,0,0,0,0,0,1,1,0,0,7.9,4.0,2.0,1.0,449.0,252.0,0,0,1,1,1,1,-37.777,145.0414,5549.0,73.0,2017,6,5,0,1,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,2.6,3.0,2.0,1.0,0.0,126.0,0,0,0,0,0,1,-37.833,144.997,14949.0,19.0,2016,8,22,0,0,0,1,0,0,1,0,0,0,0,0
0,0,1,0,1,1,0,1,1,2,0,0,1,0,1,0,1,1,0,1.2,2.0,2.0,0.0,2295.0,126.0,0,1,0,0,0,0,-37.8256,144.9622,8400.0,4.0,2016,12,11,6,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,11.2,2.0,1.0,2.0,201.0,201.0,0,0,1,1,0,1,-37.70691,144.90934,8870.0,18.0,2017,7,22,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,0,1,1,1,1,3,0,0,0,1,0,0,0,0,1,6.4,3.0,2.0,2.0,102.0,102.0,0,0,1,0,1,1,-37.7987,144.8807,7570.0,7.0,2016,8,28,6,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,1,1,0,0,11.2,2.0,1.0,1.0,360.0,83.0,0,0,0,1,0,0,-37.7273,145.0254,21650.0,58.0,2016,7,5,1,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.8,1.0,1.0,1.0,0.0,65.0,0,1,0,0,0,0,-37.8168,144.9691,17496.0,98.0,2016,8,22,0,0,0,1,0,0,1,0,0,0,0,0
0,1,1,0,1,1,0,1,0,3,0,1,0,0,0,1,1,1,0,14.7,3.0,1.0,1.0,575.0,126.0,0,1,1,1,1,0,-37.88547,144.65528999999995,16166.0,48.0,2017,6,17,5,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,8.0,2.0,1.0,1.0,0.0,126.0,0,0,0,0,1,0,-37.7444,144.9116,9264.0,7.0,2017,3,18,5,0,0,1,0,0,0,0,0,0,1,0
0,1,1,1,0,0,0,1,1,3,0,0,0,0,1,0,1,0,1,31.2,3.0,2.0,1.0,379.0,170.0,0,1,0,0,0,1,-38.07912,145.12965,1989.0,68.0,2017,7,29,5,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,0,0,1,1,2,0,0,1,0,1,0,1,0,1,1.8,2.0,2.0,1.0,0.0,65.0,0,1,0,0,0,0,-37.7929,144.9705,6786.0,8.0,2016,5,14,5,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,1,1,0,1,9.7,2.0,1.0,1.0,134.0,126.0,0,0,0,1,1,1,-37.79541,145.0657,7809.0,48.0,2017,5,27,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,1,1,0,1,1,3,0,0,0,0,0,0,0,1,0,3.2,3.0,2.0,1.0,163.0,135.0,0,0,0,0,0,1,-37.786,144.9751,3106.0,48.0,2016,7,16,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,13.9,2.0,1.0,1.0,306.0,126.0,0,0,1,0,0,1,-37.9111,145.072,10969.0,48.0,2016,8,13,5,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,1,0,1,3,0,0,1,0,1,0,0,0,1,29.8,3.0,2.0,2.0,800.0,126.0,0,1,0,1,1,1,-37.71691,144.57108,4718.0,48.0,2017,7,22,5,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,6.5,1.0,1.0,1.0,0.0,126.0,0,0,0,1,0,0,-37.7566,144.9893,8870.0,48.0,2016,11,19,5,0,0,1,0,0,1,0,0,0,0,0
0,1,1,1,0,0,0,1,1,3,0,0,0,1,0,1,0,1,1,31.2,3.0,1.0,2.0,538.0,126.0,0,1,0,0,0,1,-38.07405,145.13211,1989.0,48.0,2017,3,6,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,8.5,3.0,2.0,2.0,480.0,126.0,0,0,1,1,0,1,-37.72523,144.94567,7485.0,48.0,2017,9,16,5,1,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1,1,1,0,1,3,0,0,0,0,1,1,1,0,0,6.1,3.0,1.0,1.0,248.0,126.0,0,0,0,0,1,1,-37.8714,144.9802,13240.0,18.0,2016,8,28,6,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0,1,1,0,1,3,0,0,0,1,0,0,0,0,1,7.0,3.0,1.0,1.0,248.0,126.0,0,0,1,0,1,1,-37.8157,144.8925,6543.0,48.0,2017,8,4,4,1,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,9.2,1.0,1.0,1.0,602.0,126.0,0,0,0,1,1,0,-37.8597,145.0571,10412.0,48.0,2017,2,25,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,1,1,7.9,3.0,2.0,4.0,656.0,210.0,0,0,0,1,1,1,-37.8079,145.09162,5682.0,48.0,2017,7,15,5,1,0,0,0,0,0,0,0,1,0,0
0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,9.9,2.0,1.0,1.0,113.0,94.0,0,0,1,1,0,1,-37.7269,144.9274,7485.0,30.0,2016,6,8,2,0,1,0,0,0,1,0,0,0,0,0
0,0,0,1,0,1,1,0,1,3,0,0,0,0,0,0,0,1,0,3.6,3.0,2.0,0.0,251.0,180.0,0,0,0,0,0,1,-37.77626,144.98035,6244.0,48.0,2017,6,17,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1,1,1,1,0,2,0,0,0,0,1,0,0,1,1,5.4,2.0,1.0,1.0,0.0,109.0,0,0,0,1,1,1,-37.81439,145.04237,10331.0,43.0,2017,3,6,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0,1,0,0,1,1,1,3,0,0,0,0,1,0,0,1,1,19.6,3.0,1.0,1.0,525.0,126.0,0,1,1,0,1,0,-37.64421,145.03773,10926.0,38.0,2017,12,8,4,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,1,1,7.7,2.0,1.0,1.0,2685.0,126.0,0,0,0,1,1,1,-37.82277,145.0581,8920.0,48.0,2017,6,24,5,0,0,1,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,1,1,3,0,0,0,0,1,1,1,0,0,5.8,3.0,1.0,2.0,309.0,110.0,0,0,0,1,0,0,-37.7828,145.0154,2970.0,18.0,2016,3,12,5,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,5.2,2.0,2.0,1.0,0.0,126.0,0,0,1,1,0,1,-37.75201,144.9336,7082.0,48.0,2017,7,29,5,0,0,1,0,0,1,0,0,0,0,0
0,0,1,1,1,0,1,1,0,3,0,0,0,0,0,1,0,1,0,12.4,3.0,1.0,2.0,720.0,97.0,0,0,1,1,0,1,-37.7043,144.9769,5070.0,68.0,2016,10,12,2,1,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,1,0,0,9.1,3.0,2.0,2.0,337.0,126.0,0,0,0,1,0,1,-37.8288,144.8681,984.0,48.0,2016,11,27,6,0,1,0,0,0,0,0,0,0,1,0
