Suburb,Rooms,Type,Price,SellerG,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,BuildingAge,Year_Sold,Month_Sold,Day_Sold,DayOfWeek_Sold
Reservoir,3,h,925000.0,Ray,12.0,3.0,1.0,2.0,676.0,125.0,Darebin,-37.72167,145.01706,Northern Metropolitan,21650.0,78.0,2017,8,7,0
Reservoir,3,h,526250.0,Barry,12.0,3.0,1.0,1.0,308.0,125.0,Moreland,-37.72828,145.03033,Northern Metropolitan,21650.0,48.0,2017,8,7,0
Reservoir,1,h,351000.0,Harcourts,12.0,1.0,1.0,1.0,168.0,63.0,Darebin,-37.69828,145.02184,Northern Metropolitan,21650.0,68.0,2017,8,7,0
Reservoir,3,h,760000.0,Love,12.0,3.0,1.0,1.0,606.0,125.0,Darebin,-37.72057,145.02615,Northern Metropolitan,21650.0,48.0,2017,8,7,0
Reservoir,3,h,690000.0,Nelson,12.0,3.0,1.0,2.0,514.0,125.0,Darebin,-37.70331,144.9838,Northern Metropolitan,21650.0,58.0,2017,8,7,0
Richmond,2,u,715000.0,Biggin,2.4,2.0,1.0,2.0,2427.0,125.0,Yarra,-37.82276,144.99866,Northern Metropolitan,14949.0,48.0,2017,8,7,0
Richmond,2,u,630000.0,Biggin,2.4,2.0,1.0,1.0,0.0,125.0,Yarra,-37.81977,144.99597,Northern Metropolitan,14949.0,48.0,2017,8,7,0
Richmond,2,h,1200000.0,hockingstuart,2.4,2.0,2.0,1.0,189.0,125.0,Yarra,-37.81684,145.00606000000005,Northern Metropolitan,14949.0,48.0,2017,8,7,0
Ringwood,4,h,1725000.0,Hoskins,19.9,4.0,2.0,2.0,1016.0,310.0,Maroondah,-37.78372,145.25311000000005,Eastern Metropolitan,7785.0,16.0,2017,8,7,0
Ringwood,2,h,633000.0,Purplebricks,19.9,2.0,1.0,2.0,123.0,95.0,Maroondah,-37.82223,145.22503999999995,Eastern Metropolitan,7785.0,13.0,2017,8,7,0
Ringwood East,4,h,1090000.0,Philip,21.3,4.0,1.0,2.0,894.0,115.0,Maroondah,-37.8159,145.24688,Eastern Metropolitan,4407.0,68.0,2017,8,7,0
Rowville,4,h,936000.0,HAR,23.5,4.0,2.0,2.0,675.0,190.0,Knox,-37.91692000000001,145.25896,South-Eastern Metropolitan,11667.0,38.0,2017,8,7,0
Rowville,3,h,860000.0,Harcourts,23.5,3.0,2.0,2.0,537.0,220.0,Knox,-37.92778,145.24796,South-Eastern Metropolitan,11667.0,17.0,2017,8,7,0
Sandringham,4,h,850000.0,McGrath,15.2,4.0,3.0,2.0,709.0,327.0,Bayside,-37.95095,145.02096,Southern Metropolitan,4497.0,1.0,2017,8,7,0
Scoresby,3,h,1000000.0,Ray,22.2,3.0,2.0,2.0,1088.0,125.0,Knox,-37.89385,145.23848,Eastern Metropolitan,2206.0,48.0,2017,8,7,0
Seabrook,3,h,640000.0,LJ,15.5,3.0,2.0,2.0,531.0,125.0,Hobsons Bay,-37.87899,144.75625,Western Metropolitan,1793.0,28.0,2017,8,7,0
South Melbourne,3,h,1720000.0,Greg,1.9,3.0,2.0,2.0,81.0,137.0,Port Phillip,-37.83631,144.95536,Southern Metropolitan,5943.0,20.0,2017,8,7,0
South Morang,3,h,690000.0,Harcourts,20.5,3.0,2.0,2.0,545.0,196.0,Whittlesea,-37.64426,145.1,Northern Metropolitan,7969.0,13.0,2017,8,7,0
South Morang,4,h,875000.0,Iconek,20.5,4.0,2.0,2.0,613.0,332.0,Whittlesea,-37.62648,145.07141,Northern Metropolitan,7969.0,14.0,2017,8,7,0
South Morang,3,t,420000.0,Harcourts,20.5,3.0,2.0,2.0,155.0,101.0,Whittlesea,-37.63478,145.08486000000005,Northern Metropolitan,7969.0,7.0,2017,8,7,0
South Morang,4,h,677500.0,Harcourts,20.5,4.0,2.0,2.0,609.0,195.0,Whittlesea,-37.63454,145.06894,Northern Metropolitan,7969.0,13.0,2017,8,7,0
South Yarra,2,u,600000.0,Noel,2.7,2.0,1.0,1.0,876.0,62.0,Stonnington,-37.83766,144.98799,Southern Metropolitan,14887.0,46.0,2017,8,7,0
South Yarra,4,h,1855500.0,Greg,2.7,4.0,2.0,1.0,176.0,216.0,Melbourne,-37.83986,144.98598,Southern Metropolitan,14887.0,138.0,2017,8,7,0
Spotswood,2,h,802000.0,McGrath,6.2,2.0,1.0,1.0,174.0,100.6,Hobsons Bay,-37.83162,144.88742,Western Metropolitan,1223.0,118.0,2017,8,7,0
Springvale,3,h,1016000.0,iSell,20.8,3.0,1.0,2.0,572.0,125.0,Greater Dandenong,-37.95612,145.1494,South-Eastern Metropolitan,7412.0,48.0,2017,8,7,0
St Albans,3,h,600000.0,Westside,14.0,3.0,2.0,6.0,532.0,125.0,Brimbank,-37.75424,144.80816000000004,Western Metropolitan,14042.0,48.0,2017,8,7,0
St Albans,4,h,631000.0,Barry,14.0,4.0,1.0,3.0,559.0,158.0,Brimbank,-37.73593,144.8101,Western Metropolitan,14042.0,48.0,2017,8,7,0
St Albans,3,h,711100.0,Ray,14.0,3.0,1.0,2.0,743.0,125.0,Brimbank,-37.73615,144.81445,Western Metropolitan,14042.0,48.0,2017,8,7,0
St Albans,3,h,582000.0,YPA,14.0,3.0,1.0,0.0,674.0,94.0,Brimbank,-37.73704,144.79108,Western Metropolitan,14042.0,58.0,2017,8,7,0
St Albans,3,h,730000.0,Ray,14.0,3.0,1.0,6.0,609.0,125.0,Brimbank,-37.73106,144.80665,Western Metropolitan,14042.0,48.0,2017,8,7,0
St Kilda,1,u,468000.0,Buxton,5.0,1.0,1.0,1.0,0.0,55.0,Port Phillip,-37.87094,144.9807,Southern Metropolitan,13240.0,18.0,2017,8,7,0
St Kilda,1,u,470000.0,Chisholm,5.0,1.0,1.0,1.0,548.0,44.4,Port Phillip,-37.87312,144.97986,Southern Metropolitan,13240.0,9.0,2017,8,7,0
Strathmore,4,h,1140000.0,Nelson,8.2,4.0,2.0,2.0,0.0,125.0,Moonee Valley,-37.73831,144.91114,Western Metropolitan,3284.0,13.0,2017,8,7,0
Strathmore,3,u,750000.0,Nelson,8.2,3.0,2.0,2.0,288.0,94.0,Moonee Valley,-37.73415,144.91852,Western Metropolitan,3284.0,48.0,2017,8,7,0
Sunshine,3,h,830500.0,Douglas,10.5,3.0,1.0,2.0,508.0,111.0,Brimbank,-37.7807,144.83648,Western Metropolitan,3755.0,68.0,2017,8,7,0
Sunshine North,2,u,429000.0,Douglas,10.5,2.0,1.0,1.0,150.0,125.0,Brimbank,-37.76941,144.82385,Western Metropolitan,4217.0,48.0,2017,8,7,0
Sunshine West,3,h,551000.0,Barry,10.5,3.0,1.0,2.0,613.0,105.0,Brimbank,-37.80046,144.82676,Western Metropolitan,6763.0,44.0,2017,8,7,0
Sunshine West,3,h,450000.0,Douglas,10.5,3.0,1.0,2.0,283.0,104.0,Brimbank,-37.79703,144.81228000000004,Western Metropolitan,6763.0,48.0,2017,8,7,0
Surrey Hills,2,t,781000.0,Purplebricks,10.2,2.0,1.0,2.0,140.0,125.0,Whitehorse,-37.82413,145.10424,Southern Metropolitan,5457.0,48.0,2017,8,7,0
Tarneit,4,h,586000.0,RW,18.4,4.0,2.0,2.0,462.0,125.0,Wyndham,-37.85162,144.66522,Western Metropolitan,10160.0,6.0,2017,8,7,0
Tarneit,4,h,496000.0,Greg,18.4,4.0,2.0,2.0,448.0,125.0,Wyndham,-37.84688,144.68182,Western Metropolitan,10160.0,10.0,2017,8,7,0
Templestowe,3,h,1280000.0,Barry,15.5,3.0,2.0,2.0,926.0,125.0,Manningham,-37.75091,145.16761,Eastern Metropolitan,6202.0,48.0,2017,8,7,0
Templestowe,4,h,1635000.0,Barry,15.5,4.0,3.0,2.0,896.0,215.0,Manningham,-37.76797,145.13799,Eastern Metropolitan,6202.0,33.0,2017,8,7,0
Templestowe,3,t,795000.0,Purplebricks,15.5,3.0,2.0,2.0,217.0,125.0,Manningham,-37.75458,145.12285,Eastern Metropolitan,6202.0,48.0,2017,8,7,0
Templestowe Lower,3,h,1138000.0,Barry,12.4,3.0,2.0,2.0,706.0,184.0,Manningham,-37.77185,145.12509,Eastern Metropolitan,5420.0,48.0,2017,8,7,0
The Basin,3,h,477000.0,Ray,27.0,3.0,1.0,1.0,518.0,102.0,Knox,-37.85971,145.31036,Eastern Metropolitan,1690.0,58.0,2017,8,7,0
Thomastown,3,h,605000.0,Ray,15.3,3.0,1.0,2.0,533.0,114.0,Whittlesea,-37.68579,144.98878,Northern Metropolitan,7955.0,43.0,2017,8,7,0
Thomastown,3,h,610000.0,Harcourts,15.3,3.0,1.0,2.0,544.0,131.0,Whittlesea,-37.68336,145.0029,Northern Metropolitan,7955.0,48.0,2017,8,7,0
Thomastown,3,h,580000.0,Harcourts,15.3,3.0,1.0,2.0,538.0,140.0,Whittlesea,-37.67751,144.98663,Northern Metropolitan,7955.0,43.0,2017,8,7,0
Thornbury,1,u,415000.0,Harcourts,7.0,1.0,1.0,1.0,0.0,39.0,Darebin,-37.75443,145.00919,Northern Metropolitan,8870.0,48.0,2017,8,7,0
Thornbury,2,h,905000.0,Nelson,7.0,2.0,1.0,0.0,225.0,100.0,Darebin,-37.75642,144.98755,Northern Metropolitan,8870.0,58.0,2017,8,7,0
Toorak,2,u,725000.0,Marshall,4.1,2.0,1.0,1.0,0.0,125.0,Stonnington,-37.83532,145.0216,Southern Metropolitan,7217.0,48.0,2017,8,7,0
Toorak,1,u,577000.0,hockingstuart,4.1,1.0,1.0,1.0,0.0,125.0,Stonnington,-37.84263,145.00448,Southern Metropolitan,7217.0,48.0,2017,8,7,0
Truganina,3,h,451000.0,TRUE,18.4,3.0,2.0,2.0,347.0,134.0,Wyndham,-37.83963,144.71487,Western Metropolitan,5811.0,8.0,2017,8,7,0
Truganina,3,u,453350.0,Barry,18.4,3.0,2.0,1.0,315.0,125.0,Wyndham,-37.84253,144.7227,Western Metropolitan,5811.0,48.0,2017,8,7,0
Tullamarine,4,h,895000.0,Jason,12.9,4.0,2.0,2.0,700.0,267.0,Hume,-37.70598,144.87616,Western Metropolitan,3296.0,19.0,2017,8,7,0
Tullamarine,4,h,586000.0,Stockdale,12.9,4.0,1.0,3.0,0.0,158.0,Hume,-37.70695,144.88513999999995,Western Metropolitan,3296.0,43.0,2017,8,7,0
Wantirna South,3,u,570000.0,Ray,14.7,3.0,1.0,1.0,190.0,125.0,Knox,-37.87638,145.2313,Eastern Metropolitan,7082.0,18.0,2017,8,7,0
Wantirna South,3,h,778000.0,Prof.,14.7,3.0,2.0,2.0,306.0,125.0,Knox,-37.85605,145.24496000000005,Eastern Metropolitan,7082.0,6.0,2017,8,7,0
Wantirna South,4,h,1055000.0,Ray,14.7,4.0,2.0,2.0,652.0,203.0,Knox,-37.87325,145.23244,Eastern Metropolitan,7082.0,21.0,2017,8,7,0
Watsonia North,3,h,790000.0,Barry,14.5,3.0,1.0,2.0,527.0,125.0,Banyule,-37.70039000000001,145.08957,Northern Metropolitan,1442.0,48.0,2017,8,7,0
Werribee,4,h,514000.0,Sweeney,14.7,4.0,2.0,2.0,639.0,125.0,Wyndham,-37.8723,144.661,Western Metropolitan,16166.0,18.0,2017,8,7,0
Werribee,3,h,529000.0,YPA,14.7,3.0,2.0,2.0,847.0,143.0,Wyndham,-37.88421,144.67869,Western Metropolitan,16166.0,38.0,2017,8,7,0
Werribee,3,h,484000.0,hockingstuart,14.7,3.0,1.0,0.0,531.0,100.0,Wyndham,-37.88996,144.65526,Western Metropolitan,16166.0,58.0,2017,8,7,0
West Melbourne,2,u,670000.0,MICM,3.1,2.0,1.0,1.0,17.0,90.0,Melbourne,-37.8118,144.95259,Northern Metropolitan,2230.0,22.0,2017,8,7,0
West Melbourne,2,u,510000.0,McGrath,3.1,2.0,1.0,1.0,75.0,66.0,Melbourne,-37.80473,144.9435,Northern Metropolitan,2230.0,11.0,2017,8,7,0
Westmeadows,3,h,410000.0,Barry,16.5,3.0,1.0,2.0,542.0,107.0,Hume,-37.66948,144.90385,Northern Metropolitan,2474.0,48.0,2017,8,7,0
Westmeadows,4,h,675000.0,Barry,16.5,4.0,2.0,4.0,744.0,125.0,Hume,-37.6815,144.87892,Northern Metropolitan,2474.0,48.0,2017,8,7,0
Williamstown,3,h,1200000.0,Greg,6.8,3.0,2.0,0.0,159.0,125.0,Hobsons Bay,-37.85843,144.89976,Western Metropolitan,6380.0,48.0,2017,8,7,0
Williamstown,2,u,650000.0,Raine,6.8,2.0,1.0,1.0,0.0,125.0,Hobsons Bay,-37.86155,144.89081000000004,Western Metropolitan,6380.0,48.0,2017,8,7,0
Windsor,1,u,410000.0,Buxton,4.6,1.0,1.0,1.0,0.0,51.0,Stonnington,-37.85687,144.99748,Southern Metropolitan,4380.0,58.0,2017,8,7,0
Wyndham Vale,4,h,478000.0,hockingstuart,27.2,4.0,2.0,2.0,400.0,151.54,Wyndham,-37.87047000000001,144.59864,Western Metropolitan,5262.0,10.0,2017,8,7,0
Yallambie,4,h,743500.0,Buckingham,12.7,4.0,2.0,4.0,600.0,125.0,Banyule,-37.72788,145.10456000000005,Northern Metropolitan,1369.0,48.0,2017,8,7,0
Yarraville,3,h,1285000.0,Village,6.3,3.0,1.0,1.0,284.0,124.0,Maribyrnong,-37.81335,144.89471,Western Metropolitan,6543.0,118.0,2017,8,7,0
Yarraville,2,u,440000.0,hockingstuart,6.3,2.0,1.0,1.0,100.0,125.0,Maribyrnong,-37.82356,144.88191,Western Metropolitan,6543.0,48.0,2017,8,7,0
Abbotsford,3,h,1635000.0,Nelson,3.0,3.0,1.0,0.0,142.0,130.0,Yarra,-37.80359,144.99538,Northern Metropolitan,4019.0,138.0,2017,12,8,4
Abbotsford,2,h,940000.0,Biggin,3.0,2.0,1.0,0.0,424.0,125.0,Yarra,-37.80911,144.99338999999995,Northern Metropolitan,4019.0,48.0,2017,12,8,4
Abbotsford,3,h,1375000.0,hockingstuart,3.0,3.0,1.0,0.0,299.0,125.0,Yarra,-37.80125,144.99926000000005,Northern Metropolitan,4019.0,48.0,2017,12,8,4
Abbotsford,4,t,1525000.0,Jellis,3.0,4.0,2.0,2.0,102.0,125.0,Yarra,-37.80116,145.00066,Northern Metropolitan,4019.0,48.0,2017,12,8,4
Aberfeldie,4,h,1380000.0,Nelson,7.5,4.0,2.0,2.0,766.0,125.0,Moonee Valley,-37.75595,144.90551000000005,Western Metropolitan,1543.0,48.0,2017,12,8,4
Airport West,3,u,700000.0,Barry,10.4,3.0,2.0,1.0,239.0,125.0,Moonee Valley,-37.73351,144.88749,Western Metropolitan,3464.0,48.0,2017,12,8,4
Airport West,4,t,950000.0,Barry,10.4,4.0,2.0,1.0,255.0,125.0,Moonee Valley,-37.72572,144.86848,Western Metropolitan,3464.0,48.0,2017,12,8,4
Albanvale,2,u,415000.0,Biggin,14.0,2.0,1.0,1.0,218.0,125.0,Brimbank,-37.74839,144.7735,Western Metropolitan,1899.0,48.0,2017,12,8,4
Alphington,3,h,1625000.0,Jellis,5.7,3.0,2.0,1.0,300.0,125.0,Darebin,-37.77586,145.03092,Northern Metropolitan,2211.0,48.0,2017,12,8,4
Altona,3,h,1225000.0,Barlow,11.0,3.0,1.0,1.0,697.0,132.0,Hobsons Bay,-37.87256,144.8078,Western Metropolitan,5301.0,48.0,2017,12,8,4
Altona,3,u,660000.0,Barlow,11.0,3.0,1.0,2.0,211.0,125.0,Hobsons Bay,-37.86473,144.81507,Western Metropolitan,5301.0,48.0,2017,12,8,4
Altona,3,u,767000.0,Barlow,11.0,3.0,2.0,1.0,305.0,132.0,Hobsons Bay,-37.871,144.81153,Western Metropolitan,5301.0,13.0,2017,12,8,4
Altona Meadows,4,h,810000.0,Purplebricks,15.5,4.0,2.0,2.0,749.0,180.9,Hobsons Bay,-37.88413,144.79033,Western Metropolitan,7630.0,29.0,2017,12,8,4
Armadale,2,h,1480000.0,Jellis,6.3,2.0,1.0,2.0,369.0,125.0,Stonnington,-37.85459,145.02147,Southern Metropolitan,4836.0,93.0,2017,12,8,4
Armadale,2,u,821000.0,hockingstuart,6.3,2.0,2.0,1.0,3093.0,75.0,Stonnington,-37.86165,145.02148,Southern Metropolitan,4836.0,12.0,2017,12,8,4
Ascot Vale,3,h,1250000.0,Jellis,4.3,3.0,1.0,1.0,327.0,125.0,Moonee Valley,-37.77659,144.9338,Western Metropolitan,6567.0,48.0,2017,12,8,4
Ashburton,4,t,1520000.0,Jellis,10.2,4.0,3.0,2.0,267.0,190.0,Boroondara,-37.87036,145.08471,Southern Metropolitan,3052.0,6.0,2017,12,8,4
Ashburton,3,h,2299500.0,Jellis,10.2,3.0,2.0,3.0,634.0,230.0,Boroondara,-37.86516,145.07958,Southern Metropolitan,3052.0,78.0,2017,12,8,4
Aspendale Gardens,3,h,951000.0,Ray,21.5,3.0,2.0,2.0,553.0,125.0,Kingston,-38.02608,145.12784,South-Eastern Metropolitan,2243.0,48.0,2017,12,8,4
Balaclava,2,u,700000.0,Marshall,6.4,2.0,0.0,0.0,0.0,125.0,Port Phillip,-37.87149,144.99746000000005,Southern Metropolitan,2952.0,48.0,2017,12,8,4
Balwyn,2,u,614000.0,Noel,7.9,2.0,1.0,1.0,0.0,125.0,Boroondara,-37.81303,145.07468,Southern Metropolitan,5682.0,48.0,2017,12,8,4
Balwyn,4,h,2360000.0,Fletchers,7.9,4.0,3.0,2.0,848.0,214.0,Boroondara,-37.81462,145.08776,Southern Metropolitan,5682.0,92.0,2017,12,8,4
Balwyn,3,h,1750000.0,Marshall,7.9,3.0,3.0,1.0,790.0,125.0,Boroondara,-37.81363,145.09942,Southern Metropolitan,5682.0,48.0,2017,12,8,4
Balwyn North,4,h,1460000.0,hockingstuart,9.7,4.0,2.0,2.0,433.0,185.0,Boroondara,-37.78368,145.09545,Southern Metropolitan,7809.0,63.0,2017,12,8,4
Balwyn North,3,h,1360000.0,Fletchers,9.7,3.0,2.0,2.0,424.0,125.0,Boroondara,-37.78617,145.09202,Southern Metropolitan,7809.0,48.0,2017,12,8,4
Balwyn North,3,h,1739000.0,Nelson,9.7,3.0,1.0,2.0,638.0,125.0,Boroondara,-37.79843,145.06728,Southern Metropolitan,7809.0,48.0,2017,12,8,4
Bayswater,3,h,720000.0,RW,23.2,3.0,2.0,2.0,255.0,125.0,Knox,-37.84633,145.26267,Eastern Metropolitan,5030.0,48.0,2017,12,8,4
Beaumaris,5,h,1780000.0,hockingstuart,17.3,5.0,3.0,2.0,613.0,125.0,Bayside,-37.97732,145.04388,Southern Metropolitan,5366.0,48.0,2017,12,8,4
Beaumaris,4,h,1611000.0,Buxton,17.3,4.0,2.0,2.0,650.0,125.0,Bayside,-37.98354000000001,145.04261,Southern Metropolitan,5366.0,48.0,2017,12,8,4
Bellfield,3,h,1006000.0,Barry,8.8,3.0,1.0,0.0,758.0,125.0,Banyule,-37.75315,145.04062,Eastern Metropolitan,790.0,48.0,2017,12,8,4
Bentleigh,4,h,1700000.0,Jellis,11.4,4.0,2.0,2.0,673.0,125.0,Glen Eira,-37.92837,145.03821000000005,Southern Metropolitan,6795.0,4.0,2017,12,8,4
Bentleigh,4,t,1280000.0,Buxton,11.4,4.0,3.0,2.0,306.0,200.0,Glen Eira,-37.92893,145.04581000000005,Southern Metropolitan,6795.0,4.0,2017,12,8,4
Bentleigh,4,t,1750000.0,Buxton,11.4,4.0,3.0,2.0,429.0,262.0,Glen Eira,-37.91582,145.048,Southern Metropolitan,6795.0,5.0,2017,12,8,4
Bentleigh East,3,h,1175000.0,Gary,13.8,3.0,1.0,2.0,700.0,125.0,Glen Eira,-37.92689,145.05879,Southern Metropolitan,10969.0,48.0,2017,12,8,4
Bentleigh East,3,h,1290000.0,Buxton,13.8,3.0,1.0,2.0,537.0,125.0,Glen Eira,-37.92445,145.06824,Southern Metropolitan,10969.0,48.0,2017,12,8,4
Black Rock,4,h,1730000.0,hockingstuart,17.3,4.0,2.0,2.0,675.0,125.0,Bayside,-37.96678,145.02223,Southern Metropolitan,2866.0,48.0,2017,12,8,4
Blackburn,3,h,1100000.0,Noel,13.4,3.0,1.0,2.0,492.0,124.0,Whitehorse,-37.81169000000001,145.15735,Eastern Metropolitan,5713.0,61.0,2017,12,8,4
Blackburn North,4,h,1250000.0,Jellis,13.4,4.0,2.0,2.0,580.0,161.0,Whitehorse,-37.8051,145.14351000000005,Eastern Metropolitan,2867.0,53.0,2017,12,8,4
Blackburn South,3,h,1246000.0,Fletchers,13.4,3.0,1.0,2.0,702.0,125.0,Whitehorse,-37.83504,145.15941,Eastern Metropolitan,4387.0,48.0,2017,12,8,4
Boronia,4,t,740000.0,Barry,25.0,4.0,2.0,2.0,261.0,125.0,Knox,-37.85784,145.26022,Eastern Metropolitan,9704.0,48.0,2017,12,8,4
Box Hill,3,h,1525000.0,VICProp,10.9,3.0,1.0,1.0,904.0,125.0,Whitehorse,-37.82694,145.12465,Eastern Metropolitan,4605.0,48.0,2017,12,8,4
Box Hill,2,t,730000.0,McGrath,10.9,2.0,2.0,1.0,126.0,125.0,Whitehorse,-37.819,145.13537,Eastern Metropolitan,4605.0,6.0,2017,12,8,4
Briar Hill,3,h,830000.0,Buckingham,16.1,3.0,1.0,2.0,905.0,183.0,Banyule,-37.7063,145.12215,Eastern Metropolitan,1390.0,56.0,2017,12,8,4
Brighton,3,h,1900000.0,RT,10.5,3.0,2.0,1.0,35.0,125.0,Bayside,-37.9214,145.00454,Southern Metropolitan,10579.0,48.0,2017,12,8,4
Brighton,3,u,1296000.0,Biggin,10.5,3.0,1.0,2.0,0.0,125.0,Bayside,-37.91733,144.99747,Southern Metropolitan,10579.0,48.0,2017,12,8,4
Brighton,4,h,4050000.0,Buxton,10.5,4.0,4.0,4.0,508.0,465.0,Bayside,-37.90904000000001,144.99868,Southern Metropolitan,10579.0,7.0,2017,12,8,4
Brighton,4,h,2210000.0,Marshall,10.5,4.0,2.0,1.0,396.0,175.0,Bayside,-37.88779,144.99933,Southern Metropolitan,10579.0,110.0,2017,12,8,4
Brighton East,4,h,1655000.0,Hodges,10.3,4.0,2.0,4.0,651.0,125.0,Bayside,-37.90296,145.02261,Southern Metropolitan,6938.0,48.0,2017,12,8,4
Brighton East,4,h,2000000.0,Nick,10.3,4.0,2.0,2.0,619.0,125.0,Bayside,-37.90344,145.01856,Southern Metropolitan,6938.0,48.0,2017,12,8,4
Brighton East,3,h,2150000.0,Buxton,10.3,3.0,1.0,2.0,696.0,125.0,Bayside,-37.91892,145.00923,Southern Metropolitan,6938.0,48.0,2017,12,8,4
Brighton East,3,h,1680000.0,Buxton,10.3,3.0,1.0,2.0,605.0,181.0,Bayside,-37.93063,145.01314,Southern Metropolitan,6938.0,98.0,2017,12,8,4
Brighton East,2,u,890000.0,Hodges,10.3,2.0,1.0,2.0,275.0,106.0,Bayside,-37.91106,145.02393999999995,Southern Metropolitan,6938.0,48.0,2017,12,8,4
Broadmeadows,3,h,616000.0,YPA,14.0,3.0,1.0,1.0,695.0,125.0,Hume,-37.68489,144.93169,Northern Metropolitan,4294.0,48.0,2017,12,8,4
Broadmeadows,3,h,632000.0,Ray,14.0,3.0,1.0,4.0,697.0,100.0,Hume,-37.68557,144.93156000000005,Northern Metropolitan,4294.0,58.0,2017,12,8,4
Brunswick,3,h,1310000.0,Nelson,5.2,3.0,1.0,1.0,302.0,91.0,Moreland,-37.76085,144.95834,Northern Metropolitan,11918.0,108.0,2017,12,8,4
Brunswick East,3,h,1615000.0,Nelson,4.0,3.0,1.0,3.0,471.0,125.0,Moreland,-37.77213,144.9829,Northern Metropolitan,5533.0,48.0,2017,12,8,4
Brunswick West,4,h,1500000.0,Jellis,5.2,4.0,2.0,3.0,444.0,256.0,Moreland,-37.7628,144.94011,Northern Metropolitan,7082.0,21.0,2017,12,8,4
Bulleen,4,h,1751000.0,Jellis,10.8,4.0,3.0,4.0,646.0,320.0,Manningham,-37.77387,145.0889,Eastern Metropolitan,4480.0,20.0,2017,12,8,4
Bulleen,3,h,1200000.0,Jellis,10.8,3.0,1.0,3.0,557.0,125.0,Manningham,-37.76762,145.09773,Eastern Metropolitan,4480.0,48.0,2017,12,8,4
Bulleen,4,h,1580000.0,Barry,10.8,4.0,2.0,2.0,773.0,125.0,Manningham,-37.76207,145.09336000000005,Eastern Metropolitan,4480.0,48.0,2017,12,8,4
Bundoora,4,t,685000.0,Morrison,12.1,4.0,2.0,1.0,287.0,152.0,Whittlesea,-37.69382,145.04831,Northern Metropolitan,10175.0,28.0,2017,12,8,4
Bundoora,3,h,685000.0,Ray,12.1,3.0,1.0,2.0,557.0,125.0,Whittlesea,-37.68811,145.05507,Northern Metropolitan,10175.0,48.0,2017,12,8,4
Bundoora,4,h,725000.0,Barry,12.1,4.0,1.0,2.0,542.0,130.0,Whittlesea,-37.68238,145.06432,Northern Metropolitan,10175.0,38.0,2017,12,8,4
Bundoora,2,t,505000.0,Barry,12.1,2.0,1.0,2.0,90.0,90.0,Darebin,-37.70912,145.05181000000005,Northern Metropolitan,10175.0,23.0,2017,12,8,4
Bundoora,4,h,1300000.0,Barry,12.1,4.0,2.0,2.0,637.0,125.0,Whittlesea,-37.68646,145.08183,Northern Metropolitan,10175.0,48.0,2017,12,8,4
Bundoora,4,h,1253000.0,Ray,12.1,4.0,2.0,2.0,760.0,366.0,Whittlesea,-37.67935,145.05728,Northern Metropolitan,10175.0,18.0,2017,12,8,4
Burwood,3,h,1170000.0,McGrath,10.4,3.0,1.0,3.0,590.0,125.0,Whitehorse,-37.85553,145.12305,Southern Metropolitan,5678.0,48.0,2017,12,8,4
Burwood,4,h,1390000.0,Fletchers,10.4,4.0,2.0,1.0,627.0,196.0,Whitehorse,-37.85374,145.12458999999996,Southern Metropolitan,5678.0,68.0,2017,12,8,4
Burwood,4,h,1471000.0,JRW,10.4,4.0,2.0,2.0,797.0,125.0,Whitehorse,-37.84883,145.12998000000005,Southern Metropolitan,5678.0,48.0,2017,12,8,4
Burwood East,2,u,746000.0,Jellis,14.7,2.0,1.0,2.0,239.0,125.0,Whitehorse,-37.85148,145.15345,Eastern Metropolitan,4048.0,48.0,2017,12,8,4
Cairnlea,3,h,560000.0,Bells,14.8,3.0,2.0,1.0,295.0,125.0,Brimbank,-37.75314,144.77878,Western Metropolitan,2674.0,48.0,2017,12,8,4
Camberwell,3,h,1650000.0,Marshall,7.7,3.0,2.0,2.0,456.0,125.0,Boroondara,-37.84349,145.07367,Southern Metropolitan,8920.0,48.0,2017,12,8,4
Camberwell,2,u,881000.0,Marshall,7.7,2.0,2.0,1.0,245.0,125.0,Boroondara,-37.84603,145.06954,Southern Metropolitan,8920.0,48.0,2017,12,8,4
Camberwell,5,h,3190000.0,Marshall,7.7,5.0,4.0,2.0,788.0,125.0,Boroondara,-37.82831,145.06581,Southern Metropolitan,8920.0,48.0,2017,12,8,4
Canterbury,4,h,2100000.0,Noel,8.4,4.0,2.0,4.0,544.0,125.0,Boroondara,-37.82794000000001,145.08435,Southern Metropolitan,3265.0,48.0,2017,12,8,4
Canterbury,4,h,2725000.0,Kay,8.4,4.0,2.0,2.0,650.0,275.0,Boroondara,-37.83057,145.08482,Southern Metropolitan,3265.0,12.0,2017,12,8,4
Canterbury,4,h,3250000.0,Jellis,8.4,4.0,2.0,3.0,855.0,125.0,Boroondara,-37.82024000000001,145.06172,Southern Metropolitan,3265.0,48.0,2017,12,8,4
Carnegie,3,h,1370000.0,Gary,10.1,3.0,1.0,2.0,485.0,125.0,Glen Eira,-37.88553,145.05012,Southern Metropolitan,7822.0,48.0,2017,12,8,4
Caroline Springs,4,h,870000.0,Barry,14.8,4.0,2.0,2.0,463.0,307.0,Melton,-37.73531,144.74335,Western Metropolitan,7719.0,6.0,2017,12,8,4
